date,region,category,channel,sales_rep,quantity,unit_price,revenue,cost,profit,order_id
2022-01-03,South,Beauty,Retail Store,SR029,3,1817.8,5453.39,2454.03,2999.36,ORD407257
2022-01-03,East,Fashion,Marketplace,SR003,2,2397.21,4794.42,2780.76,2013.66,ORD880641
2022-01-03,South,Grocery,Retail Store,SR013,2,739.24,1478.47,1301.05,177.42,ORD935036
2022-01-03,North,Beauty,Retail Store,SR012,1,1973.78,1973.78,888.2,1085.58,ORD784688
2022-01-03,Central,Fashion,Retail Store,SR019,5,2214.87,11074.36,6423.13,4651.23,ORD410375
2022-01-03,West,Electronics,Mobile App,SR021,1,19846.98,19846.98,16274.52,3572.46,ORD768755
2022-01-03,North,Beauty,Mobile App,SR012,1,1858.58,1858.58,836.36,1022.22,ORD296133
2022-01-03,North,Electronics,Online,SR009,2,17145.04,34290.08,28117.87,6172.21,ORD659873
2022-01-03,East,Home & Kitchen,Online,SR026,4,4202.6,16810.4,12103.49,4706.91,ORD136035
2022-01-03,North,Sports,Mobile App,SR010,4,3537.37,14149.47,9904.63,4244.84,ORD857771
2022-01-03,North,Home & Kitchen,Mobile App,SR010,3,4735.31,14205.93,10228.27,3977.66,ORD687421
2022-01-03,North,Beauty,Online,SR003,1,1704.17,1704.17,766.88,937.29,ORD893153
2022-01-03,North,Electronics,Marketplace,SR025,2,18761.25,37522.5,30768.45,6754.05,ORD960952
2022-01-03,South,Grocery,Retail Store,SR022,1,670.72,670.72,590.23,80.49,ORD245788
2022-01-03,Central,Fashion,Mobile App,SR008,5,2400.65,12003.25,6961.89,5041.36,ORD987700
2022-01-03,North,Electronics,Marketplace,SR028,4,19494.31,77977.23,63941.33,14035.9,ORD308524
2022-01-03,Central,Home & Kitchen,Online,SR002,5,3848.88,19244.39,13855.96,5388.43,ORD334555
2022-01-03,South,Fashion,Retail Store,SR002,2,2469.85,4939.7,2865.03,2074.67,ORD543057
2022-01-03,West,Electronics,Marketplace,SR021,3,16221.59,48664.77,39905.11,8759.66,ORD302056
2022-01-03,South,Sports,Online,SR004,4,3313.33,13253.32,9277.32,3976.0,ORD593158
2022-01-03,North,Fashion,Online,SR028,5,2592.92,12964.61,7519.47,5445.14,ORD596037
2022-01-03,North,Grocery,Mobile App,SR027,5,621.58,3107.88,2734.93,372.95,ORD388859
2022-01-03,North,Grocery,Retail Store,SR002,5,554.65,2773.26,2440.47,332.79,ORD163037
2022-01-03,North,Grocery,Online,SR024,2,685.29,1370.58,1206.11,164.47,ORD760902
2022-01-03,South,Beauty,Mobile App,SR018,5,2056.97,10284.86,4628.19,5656.67,ORD802436
2022-01-03,East,Home & Kitchen,Online,SR021,4,4697.22,18788.89,13528.0,5260.89,ORD610259
2022-01-03,North,Fashion,Online,SR028,2,2368.51,4737.01,2747.47,1989.54,ORD526577
2022-01-03,South,Grocery,Retail Store,SR013,2,705.58,1411.16,1241.82,169.34,ORD479504
2022-01-03,West,Home & Kitchen,Online,SR016,1,4916.99,4916.99,3540.23,1376.76,ORD237244
2022-01-03,Central,Fashion,Online,SR023,5,2743.85,13719.25,7957.17,5762.08,ORD848321
2022-01-03,South,Fashion,Online,SR024,1,2174.99,2174.99,1261.49,913.5,ORD680780
2022-01-03,West,Electronics,Retail Store,SR008,5,15558.29,77791.43,63788.97,14002.46,ORD423064
2022-01-04,North,Sports,Online,SR026,4,3428.01,13712.03,9598.42,4113.61,ORD241214
2022-01-04,South,Fashion,Mobile App,SR011,3,2263.9,6791.69,3939.18,2852.51,ORD192601
2022-01-04,East,Electronics,Mobile App,SR016,2,15413.1,30826.21,25277.49,5548.72,ORD471931
2022-01-04,West,Home & Kitchen,Online,SR018,1,4340.62,4340.62,3125.25,1215.37,ORD846434
2022-01-04,East,Electronics,Mobile App,SR023,1,20483.06,20483.06,16796.11,3686.95,ORD972637
2022-01-04,South,Home & Kitchen,Online,SR022,3,5147.96,15443.88,11119.59,4324.29,ORD854444
2022-01-04,West,Grocery,Mobile App,SR010,4,583.04,2332.18,2052.32,279.86,ORD670126
2022-01-04,East,Electronics,Online,SR026,3,18270.5,54811.49,44945.42,9866.07,ORD729720
2022-01-04,South,Electronics,Marketplace,SR014,4,16366.34,65465.36,53681.6,11783.76,ORD184080
2022-01-04,South,Beauty,Mobile App,SR015,1,1669.55,1669.55,751.3,918.25,ORD287921
2022-01-04,North,Beauty,Marketplace,SR022,4,1559.08,6236.33,2806.35,3429.98,ORD158005
2022-01-04,Central,Home & Kitchen,Online,SR021,2,3970.72,7941.45,5717.84,2223.61,ORD743534
2022-01-04,Central,Electronics,Retail Store,SR011,4,19257.13,77028.51,63163.38,13865.13,ORD651332
2022-01-04,East,Grocery,Online,SR030,3,582.06,1746.17,1536.63,209.54,ORD236998
2022-01-04,Central,Grocery,Retail Store,SR008,2,661.32,1322.64,1163.92,158.72,ORD515872
2022-01-04,Central,Beauty,Online,SR010,3,1746.81,5240.42,2358.19,2882.23,ORD484865
2022-01-04,East,Electronics,Mobile App,SR009,3,16315.33,48946.0,40135.72,8810.28,ORD167695
2022-01-04,East,Sports,Online,SR012,2,3526.37,7052.73,4936.91,2115.82,ORD651120
2022-01-04,West,Electronics,Mobile App,SR019,4,17065.43,68261.72,55974.61,12287.11,ORD845182
2022-01-04,Central,Fashion,Marketplace,SR004,4,2414.03,9656.13,5600.56,4055.57,ORD731827
2022-01-04,North,Sports,Online,SR007,5,2721.8,13609.02,9526.31,4082.71,ORD290868
2022-01-04,North,Electronics,Online,SR023,5,15802.15,79010.75,64788.82,14221.93,ORD168099
2022-01-04,West,Grocery,Online,SR004,2,661.99,1323.98,1165.1,158.88,ORD398871
2022-01-04,West,Beauty,Mobile App,SR017,4,1975.53,7902.11,3555.95,4346.16,ORD168926
2022-01-04,North,Electronics,Online,SR004,2,19121.48,38242.95,31359.22,6883.73,ORD869727
2022-01-04,South,Grocery,Online,SR018,1,637.13,637.13,560.67,76.46,ORD461278
2022-01-04,East,Fashion,Mobile App,SR022,3,2675.21,8025.64,4654.87,3370.77,ORD702272
2022-01-04,East,Grocery,Mobile App,SR015,3,686.25,2058.76,1811.71,247.05,ORD970477
2022-01-04,West,Beauty,Marketplace,SR029,5,1629.62,8148.09,3666.64,4481.45,ORD763689
2022-01-04,North,Fashion,Online,SR027,5,2648.25,13241.26,7679.93,5561.33,ORD708108
2022-01-04,North,Sports,Mobile App,SR029,2,3557.82,7115.64,4980.95,2134.69,ORD370143
2022-01-04,West,Electronics,Retail Store,SR026,5,19112.5,95562.51,78361.26,17201.25,ORD250787
2022-01-04,Central,Electronics,Marketplace,SR009,1,15337.96,15337.96,12577.13,2760.83,ORD641357
2022-01-04,North,Beauty,Mobile App,SR030,1,2046.57,2046.57,920.96,1125.61,ORD232503
2022-01-04,South,Electronics,Online,SR014,3,16788.31,50364.92,41299.23,9065.69,ORD248087
2022-01-04,South,Home & Kitchen,Retail Store,SR012,1,4873.56,4873.56,3508.96,1364.6,ORD666088
2022-01-04,North,Grocery,Online,SR021,2,662.09,1324.18,1165.28,158.9,ORD933731
2022-01-04,West,Fashion,Online,SR011,2,2674.34,5348.67,3102.23,2246.44,ORD166707
2022-01-04,Central,Electronics,Retail Store,SR014,2,17561.48,35122.97,28800.84,6322.13,ORD564184
2022-01-04,Central,Grocery,Online,SR017,2,589.78,1179.56,1038.01,141.55,ORD380466
2022-01-04,Central,Fashion,Marketplace,SR018,5,2210.57,11052.86,6410.66,4642.2,ORD260372
2022-01-04,South,Fashion,Mobile App,SR029,1,2517.54,2517.54,1460.17,1057.37,ORD592092
2022-01-04,West,Sports,Online,SR006,1,3241.8,3241.8,2269.26,972.54,ORD412813
2022-01-04,East,Grocery,Online,SR025,2,682.02,1364.03,1200.35,163.68,ORD430817
2022-01-04,Central,Electronics,Retail Store,SR008,4,15636.27,62545.1,51286.98,11258.12,ORD613317
2022-01-04,South,Sports,Online,SR007,1,2913.31,2913.31,2039.32,873.99,ORD380852
2022-01-04,South,Electronics,Mobile App,SR020,5,18862.0,94309.99,77334.19,16975.8,ORD625069
2022-01-04,South,Fashion,Marketplace,SR002,2,2543.49,5086.97,2950.44,2136.53,ORD181816
2022-01-04,South,Electronics,Online,SR006,2,17988.19,35976.38,29500.63,6475.75,ORD557382
2022-01-04,West,Beauty,Retail Store,SR011,3,1768.18,5304.54,2387.04,2917.5,ORD757911
2022-01-04,North,Electronics,Online,SR021,1,18419.0,18419.0,15103.58,3315.42,ORD500455
2022-01-04,South,Sports,Marketplace,SR020,2,2871.64,5743.27,4020.29,1722.98,ORD971877
2022-01-04,South,Sports,Mobile App,SR011,3,3581.3,10743.9,7520.73,3223.17,ORD628423
2022-01-04,East,Grocery,Online,SR016,5,695.36,3476.82,3059.6,417.22,ORD120074
2022-01-04,West,Fashion,Marketplace,SR012,3,2786.81,8360.44,4849.06,3511.38,ORD442829
2022-01-04,Central,Fashion,Retail Store,SR013,5,2625.94,13129.7,7615.23,5514.47,ORD156481
2022-01-04,Central,Electronics,Retail Store,SR003,3,19009.05,57027.15,46762.26,10264.89,ORD339968
2022-01-04,West,Electronics,Online,SR028,5,20556.67,102783.35,84282.35,18501.0,ORD197756
2022-01-04,Central,Fashion,Online,SR011,4,2360.76,9443.05,5476.97,3966.08,ORD842849
2022-01-04,South,Sports,Online,SR012,2,3506.48,7012.97,4909.08,2103.89,ORD112763
2022-01-04,North,Grocery,Online,SR021,2,572.12,1144.25,1006.94,137.31,ORD945474
2022-01-04,South,Electronics,Retail Store,SR023,2,18614.4,37228.8,30527.62,6701.18,ORD439119
2022-01-04,West,Grocery,Mobile App,SR020,3,676.16,2028.47,1785.05,243.42,ORD258588
2022-01-04,South,Beauty,Mobile App,SR006,4,1898.1,7592.41,3416.58,4175.83,ORD204648
2022-01-04,Central,Beauty,Online,SR025,3,1904.84,5714.52,2571.53,3142.99,ORD949710
2022-01-04,North,Fashion,Online,SR020,5,2431.23,12156.15,7050.57,5105.58,ORD410925
2022-01-04,North,Home & Kitchen,Mobile App,SR018,4,4722.73,18890.92,13601.46,5289.46,ORD674578
2022-01-04,West,Home & Kitchen,Retail Store,SR014,3,4351.18,13053.53,9398.54,3654.99,ORD757957
2022-01-04,South,Fashion,Online,SR014,3,2857.6,8572.8,4972.22,3600.58,ORD384154
2022-01-04,North,Grocery,Mobile App,SR022,2,740.92,1481.83,1304.01,177.82,ORD904783
2022-01-04,Central,Beauty,Mobile App,SR020,3,1964.65,5893.95,2652.28,3241.67,ORD569164
2022-01-04,West,Home & Kitchen,Online,SR015,1,4205.05,4205.05,3027.64,1177.41,ORD680595
2022-01-04,West,Electronics,Retail Store,SR001,1,16606.23,16606.23,13617.11,2989.12,ORD177175
2022-01-04,West,Fashion,Online,SR030,1,2349.94,2349.94,1362.97,986.97,ORD853704
2022-01-04,Central,Electronics,Mobile App,SR022,1,17084.2,17084.2,14009.04,3075.16,ORD163095
2022-01-04,North,Electronics,Online,SR012,1,16840.57,16840.57,13809.27,3031.3,ORD285378
2022-01-04,West,Fashion,Retail Store,SR020,5,2172.73,10863.65,6300.92,4562.73,ORD144900
2022-01-04,North,Grocery,Online,SR003,5,558.87,2794.33,2459.01,335.32,ORD895600
2022-01-04,Central,Electronics,Online,SR014,4,20217.65,80870.61,66313.9,14556.71,ORD950478
2022-01-04,South,Electronics,Online,SR020,5,18709.06,93545.3,76707.15,16838.15,ORD964434
2022-01-04,East,Fashion,Online,SR022,4,2490.75,9963.0,5778.54,4184.46,ORD493409
2022-01-04,East,Fashion,Marketplace,SR029,1,2127.19,2127.19,1233.77,893.42,ORD448939
2022-01-04,Central,Beauty,Online,SR029,2,2054.63,4109.26,1849.17,2260.09,ORD404748
2022-01-04,North,Grocery,Retail Store,SR017,5,644.99,3224.93,2837.94,386.99,ORD711004
2022-01-04,North,Electronics,Online,SR001,3,19857.19,59571.58,48848.7,10722.88,ORD982470
2022-01-04,East,Sports,Retail Store,SR009,3,2762.61,8287.84,5801.49,2486.35,ORD282024
2022-01-04,South,Sports,Mobile App,SR007,5,3051.41,15257.07,10679.95,4577.12,ORD411478
2022-01-04,East,Sports,Mobile App,SR014,3,3152.57,9457.72,6620.4,2837.32,ORD808140
2022-01-04,South,Fashion,Retail Store,SR012,5,2660.52,13302.62,7715.52,5587.1,ORD303196
2022-01-04,West,Fashion,Marketplace,SR025,2,2666.05,5332.09,3092.61,2239.48,ORD834042
2022-01-04,West,Electronics,Mobile App,SR018,1,18560.5,18560.5,15219.61,3340.89,ORD539953
2022-01-04,South,Electronics,Retail Store,SR015,2,15798.34,31596.68,25909.28,5687.4,ORD110651
2022-01-04,Central,Grocery,Retail Store,SR007,3,621.68,1865.04,1641.24,223.8,ORD433569
2022-01-04,West,Beauty,Online,SR014,3,1853.29,5559.88,2501.95,3057.93,ORD571249
2022-01-05,North,Electronics,Mobile App,SR006,5,20173.25,100866.24,82710.32,18155.92,ORD788514
2022-01-05,North,Grocery,Online,SR001,4,610.03,2440.13,2147.31,292.82,ORD803798
2022-01-05,North,Grocery,Online,SR025,1,594.63,594.63,523.27,71.36,ORD828342
2022-01-05,North,Sports,Retail Store,SR003,3,3132.73,9398.2,6578.74,2819.46,ORD331496
2022-01-05,West,Fashion,Retail Store,SR003,2,2413.18,4826.36,2799.29,2027.07,ORD703291
2022-01-05,West,Grocery,Online,SR026,3,666.03,1998.09,1758.32,239.77,ORD870042
2022-01-05,West,Beauty,Mobile App,SR005,2,1620.1,3240.21,1458.09,1782.12,ORD168803
2022-01-05,West,Electronics,Marketplace,SR028,3,15437.42,46312.25,37976.05,8336.2,ORD117297
2022-01-05,South,Beauty,Online,SR006,3,1698.06,5094.17,2292.38,2801.79,ORD384996
2022-01-05,West,Grocery,Retail Store,SR017,1,573.03,573.03,504.27,68.76,ORD839180
2022-01-05,North,Home & Kitchen,Marketplace,SR004,3,5126.42,15379.27,11073.07,4306.2,ORD877881
2022-01-05,North,Electronics,Retail Store,SR006,2,17435.35,34870.69,28593.97,6276.72,ORD572890
2022-01-05,East,Electronics,Online,SR010,2,15927.15,31854.3,26120.53,5733.77,ORD304923
2022-01-05,Central,Fashion,Retail Store,SR029,4,2534.04,10136.14,5878.96,4257.18,ORD423660
2022-01-05,North,Beauty,Online,SR009,4,2059.26,8237.04,3706.67,4530.37,ORD102352
2022-01-05,North,Grocery,Online,SR002,3,621.96,1865.87,1641.97,223.9,ORD347199
2022-01-05,North,Beauty,Retail Store,SR011,4,1656.92,6627.68,2982.46,3645.22,ORD493574
2022-01-05,North,Grocery,Retail Store,SR015,5,639.09,3195.44,2811.99,383.45,ORD557569
2022-01-05,South,Grocery,Marketplace,SR022,4,611.1,2444.38,2151.05,293.33,ORD277912
2022-01-05,South,Sports,Mobile App,SR005,4,3538.46,14153.82,9907.67,4246.15,ORD339779
2022-01-05,North,Home & Kitchen,Retail Store,SR013,2,4799.89,9599.79,6911.85,2687.94,ORD512811
2022-01-05,West,Electronics,Retail Store,SR020,5,19588.74,97943.69,80313.83,17629.86,ORD690381
2022-01-05,Central,Electronics,Marketplace,SR012,2,20597.33,41194.66,33779.62,7415.04,ORD195071
2022-01-05,South,Grocery,Retail Store,SR024,3,592.13,1776.39,1563.22,213.17,ORD364598
2022-01-05,East,Fashion,Retail Store,SR021,2,2669.29,5338.57,3096.37,2242.2,ORD213613
2022-01-05,South,Grocery,Retail Store,SR003,4,709.78,2839.14,2498.44,340.7,ORD250575
2022-01-05,North,Home & Kitchen,Online,SR008,1,4968.41,4968.41,3577.26,1391.15,ORD966450
2022-01-05,South,Fashion,Online,SR016,5,2819.79,14098.93,8177.38,5921.55,ORD723729
2022-01-05,West,Grocery,Mobile App,SR030,2,578.71,1157.43,1018.54,138.89,ORD886708
2022-01-05,West,Fashion,Online,SR003,1,2720.05,2720.05,1577.63,1142.42,ORD177842
2022-01-05,Central,Electronics,Online,SR025,3,19284.5,57853.49,47439.86,10413.63,ORD502980
2022-01-05,North,Beauty,Mobile App,SR009,5,1973.84,9869.2,4441.14,5428.06,ORD111390
2022-01-05,West,Home & Kitchen,Online,SR014,1,4801.25,4801.25,3456.9,1344.35,ORD410655
2022-01-05,North,Beauty,Online,SR013,3,1871.33,5613.99,2526.3,3087.69,ORD865612
2022-01-05,North,Beauty,Online,SR023,2,1571.51,3143.01,1414.35,1728.66,ORD243521
2022-01-05,West,Sports,Online,SR024,2,3401.71,6803.41,4762.39,2041.02,ORD634638
2022-01-05,Central,Electronics,Retail Store,SR007,3,15418.95,46256.84,37930.61,8326.23,ORD609492
2022-01-05,East,Sports,Online,SR021,5,3299.35,16496.77,11547.74,4949.03,ORD554418
2022-01-05,North,Beauty,Mobile App,SR008,2,1846.37,3692.73,1661.73,2031.0,ORD649523
2022-01-05,North,Beauty,Mobile App,SR015,4,1693.72,6774.9,3048.7,3726.2,ORD146101
2022-01-05,North,Grocery,Marketplace,SR014,2,630.78,1261.56,1110.17,151.39,ORD771009
2022-01-05,East,Electronics,Online,SR025,4,17473.21,69892.85,57312.14,12580.71,ORD678526
2022-01-05,West,Electronics,Mobile App,SR018,1,15638.52,15638.52,12823.59,2814.93,ORD834983
2022-01-05,North,Electronics,Mobile App,SR025,5,20326.79,101633.96,83339.85,18294.11,ORD643296
2022-01-05,East,Electronics,Mobile App,SR015,4,19560.24,78240.94,64157.57,14083.37,ORD584146
2022-01-05,Central,Grocery,Online,SR017,4,684.15,2736.61,2408.22,328.39,ORD132441
2022-01-05,East,Electronics,Marketplace,SR010,1,19100.83,19100.83,15662.68,3438.15,ORD958286
2022-01-05,West,Electronics,Mobile App,SR011,1,16803.57,16803.57,13778.93,3024.64,ORD482736
2022-01-05,Central,Beauty,Online,SR012,4,1952.18,7808.74,3513.93,4294.81,ORD953284
2022-01-05,South,Electronics,Marketplace,SR003,4,19975.43,79901.72,65519.41,14382.31,ORD873422
2022-01-05,East,Electronics,Mobile App,SR009,1,15582.72,15582.72,12777.83,2804.89,ORD102257
2022-01-05,South,Grocery,Mobile App,SR011,1,680.68,680.68,599.0,81.68,ORD218581
2022-01-05,North,Home & Kitchen,Mobile App,SR009,5,3873.52,19367.59,13944.66,5422.93,ORD642423
2022-01-05,North,Home & Kitchen,Mobile App,SR028,4,3895.47,15581.87,11218.95,4362.92,ORD409735
2022-01-05,East,Grocery,Online,SR025,3,624.22,1872.65,1647.93,224.72,ORD388816
2022-01-05,East,Electronics,Online,SR013,5,19015.44,95077.2,77963.3,17113.9,ORD906564
2022-01-05,West,Home & Kitchen,Mobile App,SR003,2,3867.42,7734.84,5569.08,2165.76,ORD807173
2022-01-05,East,Grocery,Online,SR026,3,723.64,2170.92,1910.41,260.51,ORD901625
2022-01-05,South,Beauty,Mobile App,SR026,1,1811.5,1811.5,815.17,996.33,ORD941675
2022-01-05,North,Electronics,Mobile App,SR006,1,15949.12,15949.12,13078.28,2870.84,ORD980006
2022-01-05,South,Electronics,Mobile App,SR025,2,16505.62,33011.24,27069.22,5942.02,ORD775453
2022-01-05,East,Grocery,Mobile App,SR015,5,742.47,3712.34,3266.86,445.48,ORD284626
2022-01-05,Central,Electronics,Mobile App,SR013,1,16872.18,16872.18,13835.19,3036.99,ORD340853
2022-01-05,Central,Electronics,Mobile App,SR028,5,16631.66,83158.3,68189.81,14968.49,ORD152428
2022-01-05,East,Beauty,Online,SR023,2,2064.71,4129.43,1858.24,2271.19,ORD242980
2022-01-05,East,Grocery,Mobile App,SR017,4,704.0,2816.0,2478.08,337.92,ORD269530
2022-01-05,East,Beauty,Mobile App,SR013,1,1951.91,1951.91,878.36,1073.55,ORD590834
2022-01-05,West,Electronics,Mobile App,SR001,4,18771.22,75084.89,61569.61,13515.28,ORD656718
2022-01-05,South,Home & Kitchen,Retail Store,SR026,1,4756.5,4756.5,3424.68,1331.82,ORD470416
2022-01-05,East,Home & Kitchen,Online,SR027,1,5118.21,5118.21,3685.11,1433.1,ORD537985
2022-01-05,East,Fashion,Mobile App,SR030,5,2590.68,12953.41,7512.98,5440.43,ORD446709
2022-01-05,East,Sports,Online,SR029,3,2879.12,8637.36,6046.15,2591.21,ORD667815
2022-01-05,North,Electronics,Mobile App,SR011,3,19582.97,58748.91,48174.11,10574.8,ORD154110
2022-01-05,Central,Fashion,Online,SR024,3,2498.68,7496.03,4347.7,3148.33,ORD327135
2022-01-05,East,Home & Kitchen,Online,SR019,5,4414.94,22074.72,15893.8,6180.92,ORD401014
2022-01-05,East,Electronics,Marketplace,SR029,4,19778.71,79114.86,64874.19,14240.67,ORD890074
2022-01-05,West,Fashion,Retail Store,SR008,2,2850.29,5700.58,3306.34,2394.24,ORD316204
2022-01-05,West,Sports,Online,SR017,1,3159.91,3159.91,2211.94,947.97,ORD538458
2022-01-06,West,Sports,Online,SR011,4,2939.53,11758.12,8230.68,3527.44,ORD779892
2022-01-06,South,Fashion,Mobile App,SR027,3,2315.37,6946.1,4028.74,2917.36,ORD602648
2022-01-06,Central,Fashion,Online,SR024,4,2341.66,9366.65,5432.66,3933.99,ORD512918
2022-01-06,Central,Home & Kitchen,Online,SR003,5,4475.09,22375.46,16110.33,6265.13,ORD633459
2022-01-06,North,Electronics,Online,SR017,3,16787.96,50363.88,41298.38,9065.5,ORD939953
2022-01-06,South,Home & Kitchen,Retail Store,SR018,2,4711.45,9422.9,6784.49,2638.41,ORD687520
2022-01-06,Central,Electronics,Online,SR009,2,19835.01,39670.01,32529.41,7140.6,ORD579336
2022-01-06,Central,Fashion,Online,SR004,5,2293.67,11468.34,6651.64,4816.7,ORD440676
2022-01-06,East,Beauty,Retail Store,SR019,4,1939.74,7758.96,3491.53,4267.43,ORD166668
2022-01-06,Central,Fashion,Marketplace,SR004,5,2439.59,12197.93,7074.8,5123.13,ORD799158
2022-01-06,East,Grocery,Online,SR016,5,602.29,3011.43,2650.06,361.37,ORD193330
2022-01-06,North,Grocery,Mobile App,SR015,3,565.96,1697.87,1494.13,203.74,ORD538242
2022-01-06,South,Grocery,Mobile App,SR029,5,694.22,3471.08,3054.55,416.53,ORD644279
2022-01-06,West,Fashion,Retail Store,SR024,1,2529.32,2529.32,1467.01,1062.31,ORD870326
2022-01-06,South,Home & Kitchen,Retail Store,SR025,1,3825.02,3825.02,2754.01,1071.01,ORD321883
2022-01-06,North,Grocery,Marketplace,SR003,5,611.77,3058.84,2691.78,367.06,ORD813087
2022-01-06,West,Electronics,Marketplace,SR015,3,18880.45,56641.36,46445.92,10195.44,ORD840520
2022-01-06,South,Sports,Online,SR027,5,3404.12,17020.58,11914.41,5106.17,ORD951890
2022-01-06,South,Electronics,Marketplace,SR024,4,20618.24,82472.94,67627.81,14845.13,ORD236213
2022-01-06,East,Fashion,Mobile App,SR010,3,2435.85,7307.56,4238.38,3069.18,ORD496489
2022-01-06,South,Electronics,Retail Store,SR010,1,20442.0,20442.0,16762.44,3679.56,ORD864629
2022-01-06,East,Fashion,Online,SR005,1,2222.46,2222.46,1289.03,933.43,ORD884192
2022-01-06,North,Beauty,Marketplace,SR007,2,1906.49,3812.99,1715.85,2097.14,ORD298522
2022-01-06,North,Sports,Online,SR017,5,3547.22,17736.12,12415.28,5320.84,ORD513089
2022-01-06,North,Sports,Online,SR003,4,3659.38,14637.54,10246.28,4391.26,ORD403664
2022-01-06,East,Beauty,Marketplace,SR026,1,1698.47,1698.47,764.31,934.16,ORD931246
2022-01-06,South,Grocery,Marketplace,SR020,1,557.41,557.41,490.52,66.89,ORD595010
2022-01-06,West,Electronics,Marketplace,SR024,5,15826.58,79132.89,64888.97,14243.92,ORD259034
2022-01-06,West,Grocery,Retail Store,SR005,3,636.27,1908.81,1679.75,229.06,ORD925626
2022-01-06,North,Grocery,Marketplace,SR016,3,738.23,2214.69,1948.93,265.76,ORD629274
2022-01-06,West,Sports,Mobile App,SR024,4,2998.44,11993.77,8395.64,3598.13,ORD119477
2022-01-06,West,Beauty,Online,SR023,3,1989.37,5968.1,2685.64,3282.46,ORD448754
2022-01-06,North,Beauty,Online,SR030,1,1826.38,1826.38,821.87,1004.51,ORD345300
2022-01-06,South,Fashion,Retail Store,SR028,1,2447.91,2447.91,1419.79,1028.12,ORD254692
2022-01-06,West,Electronics,Online,SR005,1,19001.4,19001.4,15581.15,3420.25,ORD484890
2022-01-06,South,Electronics,Marketplace,SR007,5,19538.25,97691.27,80106.84,17584.43,ORD967918
2022-01-06,West,Electronics,Mobile App,SR029,5,15847.41,79237.07,64974.4,14262.67,ORD351671
2022-01-06,South,Fashion,Marketplace,SR010,2,2462.59,4925.17,2856.6,2068.57,ORD810672
2022-01-06,East,Electronics,Marketplace,SR026,1,19284.58,19284.58,15813.36,3471.22,ORD752755
2022-01-06,South,Grocery,Retail Store,SR002,3,670.57,2011.71,1770.3,241.41,ORD656376
2022-01-06,East,Beauty,Retail Store,SR007,2,1855.96,3711.93,1670.37,2041.56,ORD719164
